year,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP,homeW,homeL,awayW,awayL,confW,confL,min,coach_experience,player_average_height,player_average_weight,player_total_GP,player_total_GS,player_total_points,player_total_oRebounds,player_total_dRebounds,player_total_rebounds,player_total_assists,player_total_steals,player_total_blocks,player_total_turnovers,player_total_PF,player_total_fgAttempted,player_total_fgMade,player_total_ftAttempted,player_total_ftMade,player_total_threeAttempted,player_total_threeMade,player_total_dq,player_total_PostGP,player_total_PostGS,player_total_PostMinutes,player_total_PostPoints,player_total_PostoRebounds,player_total_PostdRebounds,player_total_PostRebounds,player_total_PostAssists,player_total_PostSteals,player_total_PostBlocks,player_total_PostTurnovers,player_total_PostPF,player_total_PostfgAttempted,player_total_PostfgMade,player_total_PostftAttempted,player_total_PostftMade,player_total_PostthreeAttempted,player_total_PostthreeMade,player_total_PostDQ,player_total_awards,winrate,home_winrate,away_winrate,conf_winrate,o_fg_pct,o_ft_pct,o_3p_pct,o_oreb_pct,o_dreb_pct,d_fg_pct,d_ft_pct,d_3p_pct,d_oreb_pct,d_dreb_pct,pts_diff
10,IND,IND,EA,1.0,Y,W,W,L,890.0,2212.0,613.0,746.0,213.0,637.0,342.0,780.0,1122.0,527.0,692.0,373.0,531.0,117.0,2606.0,909.0,2118.0,529.0,692.0,154.0,483.0,318.0,849.0,1167.0,498.0,700.0,271.0,638.0,116.0,2501.0,22.0,12.0,34.0,14.0,3.0,8.0,9.0,17.0,5.0,6925.0,1351.0,182.07142857142858,78.28571428571429,336.0,170.0,2606.0,342.0,780.0,1122.0,527.0,373.0,117.0,494.0,692.0,2212.0,890.0,746.0,613.0,637.0,213.0,6.0,98.0,50.0,2049.0,834.0,89.0,241.0,330.0,168.0,91.0,50.0,138.0,208.0,672.0,292.0,244.0,195.0,176.0,55.0,2.0,1.0,0.6470588235294118,0.8235294117647058,0.47058823529411764,0.7727272727272727,0.4023508137432188,0.82171581769437,0.33437990580847726,0.3048128342245989,0.6951871657754011,0.42917847025495753,0.7644508670520231,0.3188405797101449,0.27249357326478146,0.7275064267352185,105.0
1,LAS,LAS,WE,1.0,Y,W,L,,861.0,1956.0,545.0,693.0,150.0,452.0,308.0,783.0,1091.0,586.0,705.0,271.0,466.0,156.0,2417.0,776.0,1963.0,495.0,692.0,122.0,413.0,300.0,678.0,978.0,445.0,650.0,243.0,485.0,105.0,2169.0,28.0,4.0,32.0,15.0,1.0,13.0,3.0,17.0,4.0,6450.0,0.0,184.0909090909091,74.45454545454545,309.0,160.0,2417.0,308.0,783.0,1091.0,586.0,271.0,156.0,459.0,705.0,1956.0,861.0,693.0,545.0,452.0,150.0,13.0,39.0,20.0,800.0,312.0,49.0,93.0,142.0,73.0,23.0,13.0,60.0,84.0,250.0,112.0,72.0,58.0,74.0,30.0,1.0,0.0,0.875,0.9375,0.8125,0.8095238095238095,0.4401840490797546,0.7864357864357865,0.33185840707964603,0.28230980751604035,0.7176901924839597,0.39531329597554765,0.7153179190751445,0.29539951573849876,0.3067484662576687,0.6932515337423313,248.0
2,LAS,LAS,WE,1.0,Y,W,W,W,916.0,2031.0,449.0,594.0,160.0,436.0,350.0,755.0,1105.0,596.0,616.0,281.0,438.0,138.0,2441.0,779.0,1985.0,416.0,547.0,192.0,603.0,294.0,627.0,921.0,538.0,591.0,234.0,453.0,114.0,2166.0,28.0,4.0,32.0,16.0,0.0,12.0,4.0,19.0,2.0,6475.0,175.0,179.63636363636363,73.45454545454545,292.0,160.0,2441.0,350.0,755.0,1105.0,596.0,281.0,138.0,433.0,616.0,2031.0,916.0,594.0,449.0,436.0,160.0,9.0,65.0,35.0,1400.0,518.0,71.0,178.0,249.0,140.0,47.0,57.0,85.0,119.0,439.0,195.0,130.0,95.0,110.0,33.0,0.0,3.0,0.875,1.0,0.75,0.9047619047619048,0.45100935499753814,0.7558922558922558,0.3669724770642202,0.3167420814479638,0.6832579185520362,0.3924433249370277,0.7605118829981719,0.31840796019900497,0.31921824104234525,0.6807817589576547,275.0
3,LAS,LAS,WE,1.0,Y,W,W,W,891.0,2002.0,476.0,645.0,194.0,515.0,329.0,814.0,1143.0,583.0,664.0,257.0,517.0,161.0,2452.0,796.0,2040.0,480.0,649.0,163.0,521.0,314.0,645.0,959.0,508.0,623.0,275.0,453.0,111.0,2235.0,25.0,7.0,32.0,12.0,4.0,13.0,3.0,17.0,4.0,6475.0,436.0,184.30769230769232,76.61538461538461,293.0,160.0,2452.0,329.0,814.0,1143.0,583.0,257.0,161.0,507.0,664.0,2002.0,891.0,645.0,476.0,515.0,194.0,18.0,52.0,30.0,1200.0,465.0,53.0,148.0,201.0,119.0,62.0,29.0,76.0,128.0,372.0,170.0,119.0,91.0,88.0,34.0,2.0,2.0,0.78125,0.75,0.8125,0.8095238095238095,0.44505494505494503,0.737984496124031,0.3766990291262136,0.2878390201224847,0.7121609798775154,0.39019607843137255,0.7395993836671803,0.31285988483685223,0.32742440041710114,0.6725755995828988,217.0
4,LAS,LAS,WE,1.0,Y,W,W,L,894.0,2140.0,537.0,678.0,174.0,528.0,336.0,813.0,1149.0,587.0,682.0,242.0,470.0,161.0,2499.0,866.0,2147.0,504.0,702.0,196.0,540.0,316.0,789.0,1105.0,572.0,654.0,241.0,468.0,127.0,2432.0,24.0,10.0,34.0,11.0,6.0,13.0,4.0,17.0,7.0,6900.0,748.0,183.13333333333333,77.66666666666667,317.0,170.0,2499.0,336.0,813.0,1149.0,587.0,242.0,161.0,461.0,682.0,2140.0,894.0,678.0,537.0,528.0,174.0,12.0,78.0,45.0,1800.0,654.0,80.0,197.0,277.0,177.0,76.0,48.0,112.0,182.0,564.0,246.0,154.0,122.0,123.0,40.0,2.0,1.0,0.7058823529411765,0.6470588235294118,0.7647058823529411,0.7083333333333334,0.4177570093457944,0.7920353982300885,0.32954545454545453,0.2924281984334204,0.7075718015665796,0.4033535165346996,0.717948717948718,0.362962962962963,0.285972850678733,0.714027149321267,67.0
5,LAS,LAS,WE,1.0,Y,L,,,904.0,2069.0,530.0,722.0,157.0,414.0,312.0,809.0,1121.0,626.0,731.0,262.0,529.0,148.0,2495.0,815.0,2095.0,557.0,761.0,174.0,511.0,339.0,727.0,1066.0,532.0,704.0,288.0,523.0,114.0,2361.0,25.0,9.0,34.0,15.0,2.0,10.0,7.0,16.0,6.0,6975.0,457.5,182.69230769230768,77.53846153846153,321.0,170.0,2495.0,312.0,809.0,1121.0,626.0,262.0,148.0,522.0,731.0,2069.0,904.0,722.0,530.0,414.0,157.0,6.0,25.0,15.0,600.0,181.0,25.0,68.0,93.0,46.0,16.0,10.0,52.0,66.0,170.0,67.0,38.0,34.0,40.0,13.0,1.0,2.0,0.7352941176470589,0.8823529411764706,0.5882352941176471,0.7272727272727273,0.43692605123247946,0.7340720221606648,0.37922705314009664,0.2783229259589652,0.7216770740410348,0.38902147971360385,0.7319316688567674,0.3405088062622309,0.31801125703564725,0.6819887429643527,134.0
6,LAS,LAS,WE,4.0,Y,L,,,873.0,2042.0,456.0,630.0,124.0,387.0,321.0,683.0,1004.0,551.0,737.0,264.0,492.0,136.0,2326.0,818.0,1955.0,527.0,709.0,182.0,519.0,332.0,709.0,1041.0,567.0,654.0,247.0,544.0,115.0,2345.0,17.0,17.0,34.0,11.0,6.0,6.0,11.0,12.0,10.0,6800.0,0.0,183.21428571428572,75.78571428571429,321.0,170.0,2326.0,321.0,683.0,1004.0,551.0,264.0,136.0,483.0,737.0,2042.0,873.0,630.0,456.0,387.0,124.0,6.0,21.0,10.0,400.0,135.0,14.0,25.0,39.0,35.0,17.0,5.0,31.0,46.0,110.0,48.0,42.0,28.0,30.0,11.0,0.0,0.0,0.5,0.6470588235294118,0.35294117647058826,0.5454545454545454,0.4275220372184133,0.7238095238095238,0.32041343669250644,0.3197211155378486,0.6802788844621513,0.4184143222506394,0.7433004231311706,0.35067437379576105,0.31892411143131605,0.681075888568684,-19.0
7,LAS,LAS,WE,1.0,Y,W,L,,962.0,2195.0,540.0,726.0,111.0,377.0,350.0,852.0,1202.0,610.0,679.0,296.0,534.0,129.0,2575.0,873.0,2184.0,534.0,721.0,196.0,570.0,336.0,746.0,1082.0,565.0,636.0,284.0,556.0,128.0,2476.0,25.0,9.0,34.0,15.0,2.0,10.0,7.0,15.0,5.0,6825.0,462.0,184.0,76.92857142857143,347.0,170.0,2575.0,350.0,852.0,1202.0,610.0,296.0,129.0,502.0,679.0,2195.0,962.0,726.0,540.0,377.0,111.0,7.0,49.0,25.0,1001.0,337.0,54.0,108.0,162.0,84.0,33.0,20.0,58.0,109.0,325.0,124.0,83.0,62.0,68.0,27.0,1.0,3.0,0.7352941176470589,0.8823529411764706,0.5882352941176471,0.75,0.4382687927107061,0.743801652892562,0.29442970822281167,0.2911813643926789,0.7088186356073212,0.39972527472527475,0.7406380027739251,0.34385964912280703,0.31053604436229204,0.6894639556377079,99.0
8,LAS,LAS,WE,7.0,N,,,,940.0,2305.0,493.0,627.0,160.0,456.0,356.0,783.0,1139.0,554.0,732.0,245.0,571.0,107.0,2533.0,954.0,2212.0,609.0,800.0,191.0,537.0,343.0,836.0,1179.0,616.0,605.0,290.0,550.0,137.0,2708.0,10.0,24.0,34.0,5.0,12.0,5.0,12.0,6.0,16.0,6900.0,2302.0,183.8,74.0,344.0,170.0,2533.0,356.0,783.0,1139.0,554.0,245.0,107.0,551.0,732.0,2305.0,940.0,627.0,493.0,456.0,160.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.2727272727272727,0.4078091106290672,0.7862838915470495,0.3508771929824561,0.3125548726953468,0.6874451273046532,0.43128390596745025,0.76125,0.35567970204841715,0.2909245122985581,0.7090754877014419,-175.0
9,LAS,LAS,WE,3.0,Y,W,L,,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,608.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,2563.0,181.93333333333334,75.13333333333334,357.0,170.0,2598.0,386.0,896.0,1282.0,613.0,251.0,216.0,575.0,713.0,2248.0,954.0,717.0,539.0,485.0,151.0,4.0,62.0,30.0,1200.0,421.0,63.0,141.0,204.0,106.0,39.0,40.0,93.0,129.0,384.0,160.0,102.0,74.0,83.0,27.0,2.0,3.0,0.5882352941176471,0.7058823529411765,0.47058823529411764,0.6,0.42437722419928825,0.7517433751743375,0.311340206185567,0.30109204368174725,0.6989079563182528,0.38441558441558443,0.748335552596538,0.3382084095063985,0.318544809228039,0.6814551907719609,75.0
10,LAS,LAS,WE,3.0,Y,W,L,,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,568.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,3143.0,180.72727272727272,76.72727272727273,325.0,170.0,2533.0,365.0,883.0,1248.0,587.0,217.0,166.0,514.0,583.0,2264.0,973.0,550.0,435.0,512.0,152.0,4.0,49.0,30.0,1202.0,474.0,80.0,158.0,238.0,98.0,43.0,28.0,86.0,106.0,402.0,165.0,148.0,113.0,85.0,31.0,2.0,0.0,0.5294117647058824,0.6470588235294118,0.4117647058823529,0.55,0.4297703180212014,0.7909090909090909,0.296875,0.29246794871794873,0.7075320512820513,0.39920424403183025,0.7688603531300161,0.33490566037735847,0.3047619047619048,0.6952380952380952,35.0
1,MIA,MIA,EA,6.0,N,,,,647.0,1774.0,452.0,664.0,85.0,310.0,365.0,595.0,960.0,415.0,707.0,272.0,524.0,88.0,1831.0,715.0,1676.0,454.0,627.0,117.0,315.0,275.0,648.0,923.0,416.0,661.0,247.0,528.0,118.0,2001.0,13.0,19.0,32.0,9.0,7.0,4.0,12.0,9.0,12.0,6475.0,0.0,181.15384615384616,73.0,328.0,160.0,1831.0,365.0,595.0,960.0,415.0,272.0,88.0,503.0,707.0,1774.0,647.0,664.0,452.0,310.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.5625,0.25,0.42857142857142855,0.3647125140924464,0.6807228915662651,0.27419354838709675,0.3802083333333333,0.6197916666666666,0.4266109785202864,0.7240829346092504,0.37142857142857144,0.2979414951245937,0.7020585048754063,-170.0
2,MIA,MIA,EA,3.0,Y,L,,,754.0,1826.0,356.0,469.0,93.0,295.0,292.0,651.0,943.0,467.0,602.0,300.0,448.0,153.0,1957.0,679.0,1725.0,420.0,588.0,120.0,395.0,301.0,667.0,968.0,388.0,538.0,259.0,512.0,87.0,1898.0,20.0,12.0,32.0,10.0,6.0,10.0,6.0,14.0,7.0,6575.0,80.0,182.16666666666666,72.16666666666667,309.0,160.0,1957.0,292.0,651.0,943.0,467.0,300.0,153.0,425.0,602.0,1826.0,754.0,469.0,356.0,295.0,93.0,5.0,30.0,15.0,600.0,160.0,30.0,55.0,85.0,35.0,18.0,7.0,37.0,50.0,154.0,57.0,57.0,35.0,34.0,11.0,1.0,1.0,0.625,0.625,0.625,0.6666666666666666,0.4129244249726177,0.7590618336886994,0.3152542372881356,0.30965005302226933,0.6903499469777307,0.3936231884057971,0.7142857142857143,0.3037974683544304,0.3109504132231405,0.6890495867768595,59.0
3,MIA,MIA,EA,6.0,N,,,,774.0,1856.0,369.0,529.0,129.0,389.0,296.0,573.0,869.0,476.0,643.0,274.0,435.0,96.0,2046.0,745.0,1722.0,469.0,614.0,129.0,382.0,278.0,693.0,971.0,446.0,588.0,222.0,515.0,104.0,2088.0,15.0,17.0,32.0,9.0,7.0,6.0,10.0,11.0,10.0,6475.0,266.0,182.93333333333334,73.73333333333333,310.0,160.0,2046.0,296.0,573.0,869.0,476.0,274.0,96.0,416.0,643.0,1856.0,774.0,529.0,369.0,389.0,129.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.5625,0.375,0.5238095238095238,0.4170258620689655,0.6975425330812854,0.33161953727506427,0.34062140391254314,0.6593785960874569,0.4326364692218351,0.7638436482084691,0.337696335078534,0.286302780638517,0.713697219361483,-42.0
1,MIN,MIN,WE,6.0,N,,,,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,497.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,0.0,179.15384615384616,75.53846153846153,297.0,160.0,2193.0,258.0,612.0,870.0,495.0,237.0,63.0,485.0,690.0,1831.0,770.0,592.0,449.0,571.0,204.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46875,0.5,0.4375,0.23809523809523808,0.4205352266521027,0.7584459459459459,0.3572679509632224,0.296551724137931,0.7034482758620689,0.42946530147895334,0.7321937321937322,0.340956340956341,0.3070624360286592,0.6929375639713409,5.0
2,MIN,MIN,WE,6.0,N,,,,671.0,1810.0,559.0,727.0,176.0,552.0,308.0,693.0,1001.0,437.0,695.0,210.0,507.0,127.0,2077.0,752.0,1927.0,499.0,624.0,153.0,472.0,328.0,688.0,1016.0,511.0,719.0,259.0,470.0,126.0,2156.0,12.0,20.0,32.0,6.0,10.0,6.0,10.0,9.0,12.0,6475.0,92.0,182.91666666666666,78.16666666666667,278.0,141.0,1894.0,266.0,617.0,883.0,375.0,183.0,98.0,437.0,594.0,1626.0,607.0,651.0,512.0,523.0,168.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.375,0.42857142857142855,0.3707182320441989,0.7689133425034388,0.3188405797101449,0.3076923076923077,0.6923076923076923,0.3902439024390244,0.7996794871794872,0.3241525423728814,0.3228346456692913,0.6771653543307087,-79.0
3,MIN,MIN,WE,8.0,N,,,,727.0,1775.0,383.0,578.0,166.0,500.0,309.0,650.0,959.0,466.0,617.0,226.0,529.0,102.0,2003.0,747.0,1807.0,469.0,613.0,141.0,389.0,302.0,612.0,914.0,495.0,618.0,273.0,465.0,117.0,2104.0,10.0,22.0,32.0,7.0,9.0,3.0,13.0,6.0,15.0,6475.0,120.53125,182.25,78.16666666666667,274.0,129.0,1689.0,213.0,517.0,730.0,415.0,182.0,89.0,427.0,560.0,1554.0,603.0,470.0,320.0,489.0,163.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.4375,0.1875,0.2857142857142857,0.4095774647887324,0.6626297577854672,0.332,0.3222106360792492,0.6777893639207507,0.4133923630326508,0.765089722675367,0.36246786632390743,0.3304157549234136,0.6695842450765864,-101.0
4,MIN,MIN,WE,4.0,Y,L,,,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,0.0,183.63636363636363,76.18181818181819,287.0,136.0,2077.0,269.0,601.0,870.0,536.0,208.0,91.0,480.0,556.0,1785.0,746.0,531.0,405.0,522.0,180.0,6.0,21.0,12.0,484.0,157.0,13.0,48.0,61.0,50.0,22.0,7.0,42.0,51.0,147.0,52.0,48.0,39.0,44.0,14.0,0.0,0.0,0.5294117647058824,0.6470588235294118,0.4117647058823529,0.5833333333333334,0.442366026289181,0.7211538461538461,0.3435114503816794,0.3345690454124189,0.6654309545875811,0.424770198355104,0.7472353870458136,0.31614349775784756,0.34074823053589487,0.6592517694641051,10.0
5,MIN,MIN,WE,3.0,Y,L,,,767.0,1900.0,454.0,640.0,177.0,542.0,332.0,724.0,1056.0,526.0,660.0,257.0,613.0,139.0,2165.0,804.0,1972.0,490.0,669.0,92.0,330.0,323.0,713.0,1036.0,508.0,676.0,333.0,502.0,133.0,2190.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,12.0,10.0,6850.0,260.0,185.0,78.91666666666667,315.0,137.0,1911.0,250.0,601.0,851.0,488.0,218.0,134.0,529.0,595.0,1711.0,665.0,553.0,405.0,538.0,176.0,3.0,17.0,8.0,328.0,88.0,11.0,26.0,37.0,21.0,10.0,8.0,38.0,29.0,84.0,32.0,26.0,15.0,25.0,9.0,0.0,0.0,0.5294117647058824,0.6470588235294118,0.4117647058823529,0.5454545454545454,0.4036842105263158,0.709375,0.32656826568265684,0.3143939393939394,0.6856060606060606,0.4077079107505071,0.7324364723467862,0.2787878787878788,0.31177606177606176,0.6882239382239382,-25.0
6,MIN,MIN,WE,6.0,N,,,,801.0,1946.0,437.0,601.0,172.0,492.0,310.0,715.0,1025.0,531.0,624.0,258.0,536.0,127.0,2211.0,862.0,2019.0,435.0,592.0,129.0,376.0,344.0,711.0,1055.0,537.0,665.0,275.0,487.0,144.0,2288.0,14.0,20.0,34.0,11.0,6.0,3.0,14.0,9.0,13.0,6850.0,573.0,180.73333333333332,75.0,309.0,161.0,2014.0,234.0,620.0,854.0,492.0,228.0,125.0,485.0,572.0,1790.0,715.0,555.0,412.0,489.0,172.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.6470588235294118,0.17647058823529413,0.4090909090909091,0.41161356628982526,0.7271214642262895,0.34959349593495936,0.3024390243902439,0.697560975609756,0.4269440316988608,0.7347972972972973,0.34308510638297873,0.32606635071090045,0.6739336492890995,-77.0
7,MIN,MIN,WE,7.0,N,,,,945.0,2211.0,485.0,681.0,148.0,419.0,340.0,804.0,1144.0,491.0,654.0,193.0,530.0,113.0,2523.0,1004.0,2314.0,548.0,719.0,179.0,542.0,372.0,832.0,1204.0,625.0,633.0,308.0,438.0,124.0,2735.0,10.0,24.0,34.0,8.0,9.0,2.0,15.0,6.0,14.0,6825.0,581.7647058823529,182.36363636363637,76.63636363636364,312.0,140.0,2376.0,267.0,703.0,970.0,470.0,177.0,112.0,465.0,610.0,2064.0,880.0,645.0,469.0,410.0,147.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29411764705882354,0.47058823529411764,0.11764705882352941,0.3,0.42740841248303935,0.7121879588839941,0.3532219570405728,0.2972027972027972,0.7027972027972028,0.4338807260155575,0.7621696801112656,0.33025830258302585,0.3089700996677741,0.6910299003322259,-212.0
8,MIN,MIN,WE,6.0,N,,,,971.0,2355.0,531.0,674.0,163.0,496.0,397.0,785.0,1182.0,596.0,713.0,238.0,561.0,95.0,2636.0,988.0,2195.0,614.0,785.0,162.0,461.0,318.0,800.0,1118.0,565.0,645.0,279.0,529.0,147.0,2752.0,10.0,24.0,34.0,7.0,10.0,3.0,14.0,8.0,14.0,6875.0,0.0,180.75,73.25,308.0,167.0,2520.0,342.0,729.0,1071.0,574.0,228.0,91.0,477.0,626.0,2257.0,928.0,634.0,503.0,492.0,161.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.4117647058823529,0.17647058823529413,0.36363636363636365,0.4123142250530786,0.787833827893175,0.3286290322580645,0.33587140439932317,0.6641285956006768,0.45011389521640094,0.7821656050955414,0.351409978308026,0.2844364937388193,0.7155635062611807,-116.0
9,MIN,MIN,WE,7.0,N,,,,991.0,2303.0,652.0,864.0,133.0,413.0,353.0,792.0,1145.0,557.0,751.0,309.0,472.0,131.0,2767.0,974.0,2220.0,612.0,809.0,161.0,486.0,350.0,862.0,1212.0,587.0,748.0,248.0,579.0,140.0,2721.0,16.0,18.0,34.0,9.0,8.0,7.0,10.0,8.0,12.0,6900.0,261.0,181.8,76.66666666666667,351.0,170.0,2767.0,353.0,792.0,1145.0,557.0,309.0,131.0,457.0,751.0,2303.0,991.0,864.0,652.0,413.0,133.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47058823529411764,0.5294117647058824,0.4117647058823529,0.4,0.430308293530178,0.7546296296296297,0.3220338983050847,0.308296943231441,0.6917030567685589,0.43873873873873875,0.7564894932014833,0.33127572016460904,0.2887788778877888,0.7112211221122112,46.0
10,MIN,MIN,WE,5.0,N,,,,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,0.0,184.30769230769232,78.61538461538461,336.0,170.0,2731.0,325.0,762.0,1087.0,509.0,301.0,128.0,487.0,693.0,2257.0,949.0,766.0,591.0,695.0,242.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.5294117647058824,0.29411764705882354,0.35,0.4204696499778467,0.7715404699738904,0.34820143884892085,0.29898804047838085,0.7010119595216191,0.46061946902654866,0.7735583684950773,0.38235294117647056,0.2721030042918455,0.7278969957081545,-96.0
1,NYL,NYL,EA,1.0,Y,W,W,L,792.0,1815.0,429.0,567.0,135.0,396.0,288.0,652.0,940.0,477.0,617.0,246.0,474.0,102.0,2148.0,741.0,1822.0,437.0,590.0,116.0,420.0,320.0,647.0,967.0,462.0,645.0,223.0,479.0,94.0,2035.0,20.0,12.0,32.0,12.0,4.0,8.0,8.0,14.0,7.0,6425.0,0.0,183.0,81.0,284.0,160.0,2148.0,288.0,652.0,940.0,477.0,246.0,102.0,458.0,617.0,1815.0,792.0,567.0,429.0,396.0,135.0,7.0,60.0,35.0,1425.0,450.0,62.0,134.0,196.0,113.0,68.0,25.0,98.0,130.0,390.0,171.0,100.0,81.0,76.0,27.0,2.0,1.0,0.625,0.75,0.5,0.6666666666666666,0.43636363636363634,0.7566137566137566,0.3409090909090909,0.30638297872340425,0.6936170212765957,0.4066959385290889,0.7406779661016949,0.2761904761904762,0.3309203722854188,0.6690796277145812,113.0
2,NYL,NYL,EA,2.0,Y,W,L,,833.0,1828.0,336.0,500.0,160.0,421.0,255.0,660.0,915.0,553.0,616.0,265.0,437.0,82.0,2162.0,744.0,1759.0,461.0,640.0,133.0,394.0,304.0,679.0,983.0,430.0,600.0,223.0,496.0,76.0,2082.0,21.0,11.0,32.0,13.0,3.0,8.0,8.0,13.0,8.0,6400.0,124.0,181.33333333333334,76.2,295.0,160.0,2162.0,255.0,660.0,915.0,553.0,265.0,82.0,422.0,616.0,1828.0,833.0,500.0,336.0,421.0,160.0,6.0,52.0,30.0,1200.0,342.0,56.0,116.0,172.0,88.0,44.0,21.0,73.0,96.0,323.0,134.0,75.0,50.0,74.0,24.0,1.0,0.0,0.65625,0.8125,0.5,0.6190476190476191,0.45568927789934355,0.672,0.38004750593824227,0.2786885245901639,0.7213114754098361,0.4229675952245594,0.7203125,0.33756345177664976,0.30925737538148523,0.6907426246185148,80.0
3,NYL,NYL,EA,1.0,Y,W,W,L,772.0,1740.0,400.0,567.0,145.0,400.0,260.0,610.0,870.0,496.0,638.0,261.0,458.0,100.0,2089.0,691.0,1733.0,484.0,645.0,149.0,434.0,312.0,649.0,961.0,410.0,597.0,228.0,478.0,88.0,2015.0,18.0,14.0,32.0,10.0,6.0,8.0,8.0,11.0,10.0,6450.0,319.0,182.63636363636363,77.45454545454545,283.0,160.0,2089.0,260.0,610.0,870.0,496.0,261.0,100.0,437.0,638.0,1740.0,772.0,567.0,400.0,400.0,145.0,5.0,67.0,40.0,1600.0,577.0,60.0,154.0,214.0,132.0,45.0,14.0,83.0,130.0,443.0,214.0,143.0,107.0,108.0,42.0,0.0,0.0,0.5625,0.625,0.5,0.5238095238095238,0.4436781609195402,0.7054673721340388,0.3625,0.2988505747126437,0.7011494252873564,0.39873052510098095,0.7503875968992249,0.3433179723502304,0.32466181061394384,0.6753381893860562,74.0
